order_date,order_no,channel,sku,product_name,series,category,qty,unit_price,revenue,channel_fee
2026-03-28,OHS-260328-0005,오늘의집,RR-WRK-302,레어로우 워크 데스크 1500,워크,데스크,3,457776,1373328,247199
2026-03-28,OWN-260328-0006,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,480250,480250,16808
2026-03-28,29C-260328-0007,29CM,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,1,265965,265965,71810
2026-03-28,29C-260328-0008,29CM,RR-HOM-402,홈 시리즈 화분 스탠드,홈,리빙,2,114240,228480,61689
2026-03-28,CPG-260328-0009,쿠팡,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,369835,369835,39942
2026-03-28,OWN-260328-0010,자사몰,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,75650,75650,2647
2026-03-28,NAV-260328-0011,네이버,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,315783,315783,22104
2026-03-28,NAV-260328-0012,네이버,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,138516,138516,9696
2026-03-28,OWN-260328-0013,자사몰,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,186150,186150,6515
2026-03-28,OWN-260328-0014,자사몰,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,2,389300,778600,27251
2026-03-28,OHS-260328-0015,오늘의집,RR-HOM-402,홈 시리즈 화분 스탠드,홈,리빙,1,110976,110976,19975
2026-03-28,OWN-260328-0016,자사몰,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,160650,160650,5622
2026-03-28,29C-260328-0017,29CM,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,195457,195457,52773
2026-03-28,CPG-260328-0018,쿠팡,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,383562,383562,41424
2026-03-28,OWN-260328-0019,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,3,480250,1440750,50426
2026-03-28,NAV-260328-0020,네이버,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,3,155830,467490,32724
2026-03-28,OWN-260328-0021,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,2,480250,960500,33617
2026-03-28,OWN-260328-0022,자사몰,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,1,117300,117300,4105
2026-03-28,OHS-260328-0023,오늘의집,RR-HOM-403,홈 시리즈 행거,홈,리빙,1,189006,189006,34021
2026-03-28,OHS-260328-0024,오늘의집,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,136119,136119,24501
2026-03-28,CPG-260328-0025,쿠팡,RR-HOM-402,홈 시리즈 화분 스탠드,홈,리빙,1,103360,103360,11162
2026-03-28,OHS-260328-0026,오늘의집,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,136119,136119,24501
2026-03-28,OWN-260328-0027,자사몰,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,186150,186150,6515
2026-03-28,OWN-260328-0028,자사몰,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,75650,75650,2647
2026-03-28,OHS-260328-0029,오늘의집,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,136119,136119,24501
2026-03-28,CPG-260328-0030,쿠팡,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,2,383562,767124,82849
2026-03-29,29C-260329-0001,29CM,RR-SYS-203,시스템000 3단 모듈,시스템000,수납,1,622965,622965,168200
2026-03-29,CPG-260329-0002,쿠팡,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,1,79135,79135,8546
2026-03-29,OHS-260329-0003,오늘의집,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,489855,489855,88173
2026-03-29,OHS-260329-0004,오늘의집,RR-WRK-303,레어로우 워크 체어,워크,체어,1,301716,301716,54308
2026-03-29,OWN-260329-0005,자사몰,RR-HOM-401,홈 시리즈 TV 보드,홈,리빙,3,593300,1779900,62296
2026-03-29,OWN-260329-0006,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,325550,325550,11394
2026-03-29,CPG-260329-0007,쿠팡,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,126777,126777,13691
2026-03-29,NAV-260329-0008,네이버,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,465842,465842,32608
2026-03-29,CPG-260329-0009,쿠팡,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,2,126777,253554,27383
2026-03-29,OHS-260329-0010,오늘의집,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,489855,489855,88173
2026-03-29,OWN-260329-0011,자사몰,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,403750,403750,14131
2026-03-29,OWN-260329-0012,자사몰,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,160650,160650,5622
2026-03-29,OHS-260329-0013,오늘의집,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,2,163863,327726,58990
2026-03-29,OHS-260329-0014,오늘의집,RR-HOM-402,홈 시리즈 화분 스탠드,홈,리빙,1,110976,110976,19975
2026-03-29,OHS-260329-0015,오늘의집,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,1,119646,119646,21536
2026-03-29,CPG-260329-0016,쿠팡,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,126777,126777,13691
2026-03-29,NAV-260329-0017,네이버,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,2,180565,361130,25279
2026-03-29,OHS-260329-0018,오늘의집,RR-SYS-203,시스템000 3단 모듈,시스템000,수납,1,605166,605166,108929
2026-03-29,OWN-260329-0019,자사몰,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,160650,160650,5622
2026-03-29,OWN-260329-0020,자사몰,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,186150,186150,6515
2026-03-29,OWN-260329-0021,자사몰,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,403750,403750,14131
2026-03-29,NAV-260329-0022,네이버,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,2,155830,311660,21816
2026-03-30,CPG-260330-0001,쿠팡,RR-WRK-303,레어로우 워크 체어,워크,체어,1,281010,281010,30349
2026-03-30,29C-260330-0002,29CM,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,2,310590,621180,167718
2026-03-30,OHS-260330-0003,오늘의집,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,2,189873,379746,68354
2026-03-30,CPG-260330-0004,쿠팡,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,1,402135,402135,43430
2026-03-30,NAV-260330-0005,네이버,RR-HOM-401,홈 시리즈 TV 보드,홈,리빙,1,575501,575501,40285
2026-03-30,OHS-260330-0006,오늘의집,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,136119,136119,24501
2026-03-30,29C-260330-0007,29CM,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,341827,341827,92293
2026-03-30,CPG-260330-0008,쿠팡,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,309272,309272,33401
2026-03-30,OHS-260330-0009,오늘의집,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,1,301716,301716,54308
2026-03-30,NAV-260330-0010,네이버,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,1,410601,410601,28742
2026-03-30,OHS-260330-0011,오늘의집,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,489855,489855,88173
2026-03-30,OHS-260330-0012,오늘의집,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,189873,189873,34177
2026-03-30,OHS-260330-0013,오늘의집,RR-HOM-402,홈 시리즈 화분 스탠드,홈,리빙,1,110976,110976,19975
2026-03-30,OWN-260330-0014,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,480250,480250,16808
2026-03-30,OHS-260330-0015,오늘의집,RR-HOM-402,홈 시리즈 화분 스탠드,홈,리빙,3,110976,332928,59927
2026-03-30,OWN-260330-0016,자사몰,RR-HOM-403,홈 시리즈 행거,홈,리빙,1,185300,185300,6485
2026-03-30,29C-260330-0017,29CM,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,423937,423937,114462
2026-03-30,OHS-260330-0018,오늘의집,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,136119,136119,24501
2026-03-30,OHS-260330-0019,오늘의집,RR-HOM-403,홈 시리즈 행거,홈,리빙,1,189006,189006,34021
2026-03-30,NAV-260330-0020,네이버,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,2,286926,573852,40169
2026-03-30,OWN-260330-0021,자사몰,RR-SYS-203,시스템000 3단 모듈,시스템000,수납,3,593300,1779900,62296
2026-03-30,OHS-260330-0022,오늘의집,RR-WRK-305,레어로우 워크 케이블 트레이,워크,액세서리,1,67626,67626,12172
2026-03-30,OWN-260330-0023,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,3,325550,976650,34182
2026-03-30,OWN-260330-0024,자사몰,RR-WRK-305,레어로우 워크 케이블 트레이,워크,액세서리,3,66300,198900,6961
2026-03-30,29C-260330-0025,29CM,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,3,504262,1512786,408452
2026-03-30,29C-260330-0026,29CM,RR-HOM-402,홈 시리즈 화분 스탠드,홈,리빙,1,114240,114240,30844
2026-03-30,29C-260330-0027,29CM,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,168682,168682,45544
2026-03-30,OWN-260330-0028,자사몰,RR-WRK-305,레어로우 워크 케이블 트레이,워크,액세서리,1,66300,66300,2320
2026-03-30,NAV-260330-0029,네이버,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,391637,391637,27414
2026-03-30,OWN-260330-0030,자사몰,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,2,389300,778600,27251
2026-03-30,CPG-260330-0031,쿠팡,RR-SYS-205,시스템000 도어 패널,시스템000,부속,2,71867,143734,15523
2026-03-30,OHS-260330-0032,오늘의집,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,332061,332061,59770
2026-03-30,OWN-260330-0033,자사몰,RR-HOM-402,홈 시리즈 화분 스탠드,홈,리빙,1,108800,108800,3808
2026-03-30,OWN-260330-0034,자사몰,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,389300,389300,13625
2026-03-30,OWN-260330-0035,자사몰,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,1,142800,142800,4998
2026-03-30,OWN-260330-0036,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,325550,325550,11394
2026-03-30,NAV-260330-0037,네이버,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,3,245701,737103,51597
2026-03-30,OWN-260330-0038,자사몰,RR-SYS-203,시스템000 3단 모듈,시스템000,수납,1,593300,593300,20765
2026-03-30,OHS-260330-0039,오늘의집,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,332061,332061,59770
2026-03-30,OWN-260330-0040,자사몰,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,1,423300,423300,14815
2026-03-30,CPG-260330-0041,쿠팡,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,71867,71867,7761
2026-03-30,OHS-260330-0042,오늘의집,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,1,301716,301716,54308
2026-03-30,OWN-260330-0043,자사몰,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,186150,186150,6515
2026-03-30,OWN-260330-0044,자사몰,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,2,160650,321300,11245
2026-03-30,OHS-260330-0045,오늘의집,RR-WRK-305,레어로우 워크 케이블 트레이,워크,액세서리,2,67626,135252,24345
2026-03-30,NAV-260330-0046,네이버,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,377621,377621,26433
2026-03-31,NAV-260331-0001,네이버,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,1,286926,286926,20084
2026-03-31,29C-260331-0002,29CM,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,408765,408765,110366
2026-03-31,29C-260331-0003,29CM,RR-SYS-205,시스템000 도어 패널,시스템000,부속,2,79432,158864,42893
2026-03-31,OWN-260331-0004,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,480250,480250,16808
2026-03-31,OHS-260331-0005,오늘의집,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,332061,332061,59770
2026-03-31,NAV-260331-0006,네이버,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,2,315783,631566,44209
2026-03-31,OWN-260331-0007,자사몰,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,75650,75650,2647
2026-03-31,CPG-260331-0008,쿠팡,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,3,309272,927816,100204
2026-03-31,OHS-260331-0009,오늘의집,RR-HOM-402,홈 시리즈 화분 스탠드,홈,리빙,2,110976,221952,39951
2026-03-31,OHS-260331-0010,오늘의집,RR-WRK-303,레어로우 워크 체어,워크,체어,3,301716,905148,162926
2026-03-31,CPG-260331-0011,쿠팡,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,1,111435,111435,12034
2026-03-31,NAV-260331-0012,네이버,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,377621,377621,26433
2026-03-31,OWN-260331-0013,자사몰,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,186150,186150,6515
2026-03-31,NAV-260331-0014,네이버,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,180565,180565,12639
2026-03-31,OWN-260331-0015,자사몰,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,186150,186150,6515
2026-03-31,NAV-260331-0016,네이버,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,2,129446,258892,18122
2026-03-31,NAV-260331-0017,네이버,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,180565,180565,12639
2026-03-31,OHS-260331-0018,오늘의집,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,2,301716,603432,108617
2026-03-31,29C-260331-0019,29CM,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,168682,168682,45544
2026-03-31,OWN-260331-0020,자사몰,RR-HOM-403,홈 시리즈 행거,홈,리빙,1,185300,185300,6485
2026-03-31,OHS-260331-0021,오늘의집,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,397086,397086,71475
2026-03-31,OWN-260331-0022,자사몰,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,1,295800,295800,10353
2026-03-31,OHS-260331-0023,오늘의집,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,397086,397086,71475
2026-03-31,OWN-260331-0024,자사몰,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,75650,75650,2647
2026-03-31,OWN-260331-0025,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,2,325550,651100,22788
2026-03-31,OHS-260331-0026,오늘의집,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,3,163863,491589,88486
2026-03-31,OWN-260331-0027,자사몰,RR-WRK-302,레어로우 워크 데스크 1500,워크,데스크,1,448800,448800,15708
2026-03-31,NAV-260331-0028,네이버,RR-HOM-403,홈 시리즈 행거,홈,리빙,1,179741,179741,12581
2026-03-31,CPG-260331-0029,쿠팡,RR-WRK-303,레어로우 워크 체어,워크,체어,1,281010,281010,30349
2026-03-31,OHS-260331-0030,오늘의집,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,1,145656,145656,26218
2026-03-31,29C-260331-0031,29CM,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,1,265965,265965,71810
2026-03-31,OWN-260331-0032,자사몰,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,1,117300,117300,4105
2026-03-31,OWN-260331-0033,자사몰,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,142800,142800,4998
2026-03-31,29C-260331-0034,29CM,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,149940,149940,40483
2026-03-31,OWN-260331-0035,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,480250,480250,16808
2026-03-31,OWN-260331-0036,자사몰,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,403750,403750,14131
2026-03-31,OWN-260331-0037,자사몰,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,1,423300,423300,14815
2026-03-31,OWN-260331-0038,자사몰,RR-WRK-303,레어로우 워크 체어,워크,체어,3,295800,887400,31059
2026-03-31,CPG-260331-0039,쿠팡,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,1,240635,240635,25988
2026-03-31,OHS-260331-0040,오늘의집,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,189873,189873,34177
2026-03-31,OWN-260331-0041,자사몰,RR-WRK-305,레어로우 워크 케이블 트레이,워크,액세서리,1,66300,66300,2320
2026-03-31,CPG-260331-0042,쿠팡,RR-WRK-302,레어로우 워크 데스크 1500,워크,데스크,1,426360,426360,46046
2026-03-31,OWN-260331-0043,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,480250,480250,16808
2026-03-31,OWN-260331-0044,자사몰,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,160650,160650,5622
2026-03-31,NAV-260331-0045,네이버,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,315783,315783,22104
2026-03-31,CPG-260331-0046,쿠팡,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,1,240635,240635,25988
2026-03-31,OWN-260331-0047,자사몰,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,403750,403750,14131
2026-03-31,OWN-260331-0048,자사몰,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,2,83300,166600,5831
2026-04-01,NAV-260401-0001,네이버,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,155830,155830,10908
2026-04-01,OWN-260401-0002,자사몰,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,2,295800,591600,20706
2026-04-01,29C-260401-0003,29CM,RR-WRK-305,레어로우 워크 케이블 트레이,워크,액세서리,1,69615,69615,18796
2026-04-01,NAV-260401-0004,네이버,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,2,113781,227562,15929
2026-04-01,OWN-260401-0005,자사몰,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,133450,133450,4670
2026-04-01,NAV-260401-0006,네이버,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,391637,391637,27414
2026-04-01,OWN-260401-0007,자사몰,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,160650,160650,5622
2026-04-01,NAV-260401-0008,네이버,RR-WRK-302,레어로우 워크 데스크 1500,워크,데스크,1,435336,435336,30473
2026-04-01,OHS-260401-0009,오늘의집,RR-SYS-203,시스템000 3단 모듈,시스템000,수납,2,605166,1210332,217859
2026-04-01,OWN-260401-0010,자사몰,RR-WRK-302,레어로우 워크 데스크 1500,워크,데스크,1,448800,448800,15708
2026-04-01,NAV-260401-0011,네이버,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,129446,129446,9061
2026-04-01,OWN-260401-0012,자사몰,RR-HOM-403,홈 시리즈 행거,홈,리빙,1,185300,185300,6485
2026-04-01,29C-260401-0013,29CM,RR-HOM-402,홈 시리즈 화분 스탠드,홈,리빙,2,114240,228480,61689
2026-04-01,OWN-260401-0014,자사몰,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,133450,133450,4670
2026-04-01,OHS-260401-0015,오늘의집,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,411825,411825,74128
2026-04-01,29C-260401-0016,29CM,RR-WRK-302,레어로우 워크 데스크 1500,워크,데스크,1,471240,471240,127234
2026-04-01,OWN-260401-0017,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,325550,325550,11394
2026-04-01,NAV-260401-0018,네이버,RR-HOM-401,홈 시리즈 TV 보드,홈,리빙,1,575501,575501,40285
2026-04-01,OWN-260401-0019,자사몰,RR-WRK-302,레어로우 워크 데스크 1500,워크,데스크,1,448800,448800,15708
2026-04-01,29C-260401-0020,29CM,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,195457,195457,52773
2026-04-01,29C-260401-0021,29CM,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,2,149940,299880,80967
2026-04-01,CPG-260401-0022,쿠팡,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,1,402135,402135,43430
2026-04-01,OHS-260401-0023,오늘의집,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,145656,145656,26218
2026-04-01,OWN-260401-0024,자사몰,RR-SYS-205,시스템000 도어 패널,시스템000,부속,2,75650,151300,5295
2026-04-01,NAV-260401-0025,네이버,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,129446,129446,9061
